id,date,session,gender,format,nat,start_no,name,run,status,start_time,int1,int2,int3,int4,finish,speed,athlete_id,air_temp,humidity_pct,pressure_hpa,wind_speed_ms,dewpoint_c,ice_temp_est,temp_avg,seg1,seg2,seg3,seg4,seg5,is_normal,display_code
2352,2025-12-04,,Mixed,TRAINING,,2,SHIN Yeonsu,3,DNS,,,,,,,,ATH-91E60E21,-5,26.6,928.8,5.1,-21.5,-9,,,,,,,False,SK006
2353,2025-12-04,,Mixed,TRAINING,,3,SONG Youngmin,1,OK,5.93,16.22,25.73,36.62,48.4,58.44,116.15,ATH-15459358,-5,26.6,928.8,5.1,-21.5,-9,,10.29,9.51,10.89,11.78,10.04,True,SK011
2355,2025-12-04,,Mixed,TRAINING,,3,SONG Youngmin,3,DNS,,,,,,,,ATH-15459358,-5,26.6,928.8,5.1,-21.5,-9,,,,,,,False,SK011
2356,2025-12-04,,Mixed,TRAINING,,4,HONG Sujung,1,OK,5.64,15.75,25.18,36.12,47.68,55.2,119.38,ATH-CCB3D4AE,-3.6,25.4,935.8,2.1,-21.5,-10.89,-10.89,10.11,9.43,10.94,11.56,7.52,True,SK016
2357,2025-12-04,,Mixed,TRAINING,,4,HONG Sujung,2,OK,5.48,15.6,25.19,36.11,47.86,55.53,116.59,ATH-CCB3D4AE,-3.6,25.4,935.8,2.1,-21.5,-10.89,-10.89,10.12,9.59,10.92,11.75,7.67,True,SK016
2358,2025-12-04,,Mixed,TRAINING,,4,HONG Sujung,3,OK,5.55,15.54,24.8,35.71,47.24,54.82,118.38,ATH-CCB3D4AE,-3.6,25.4,935.8,2.1,-21.5,-10.89,-10.89,9.99,9.26,10.91,11.53,7.58,True,SK016
2359,2025-12-04,,Mixed,TRAINING,,5,KIM Minji,1,OK,5.96,16.21,25.43,36.16,47.58,54.87,120.62,ATH-075364AA,-5,26.6,928.8,5.1,-21.5,-9,,10.25,9.22,10.73,11.42,7.29,True,SK028
2360,2025-12-04,,Mixed,TRAINING,,5,KIM Minji,2,OK,6.1,16.32,25.56,36.44,48.05,55.79,116.81,ATH-075364AA,-5,26.6,928.8,5.1,-21.5,-9,,10.22,9.24,10.88,11.61,7.74,True,SK028
2361,2025-12-04,,Mixed,TRAINING,,5,KIM Minji,3,DNS,,,,,,,,ATH-075364AA,-5,26.6,928.8,5.1,-21.5,-9,,,,,,,False,SK028
2362,2025-12-04,,Mixed,TRAINING,,6,KIM Yerim,1,OK,5.93,16.08,25.52,36.67,48.43,56.35,113.03,ATH-16B2F494,-3.6,25.4,935.8,2.1,-21.5,-10.89,-10.89,10.15,9.44,11.15,11.76,7.92,True,SK027
2363,2025-12-04,,Mixed,TRAINING,,6,KIM Yerim,2,OK,5.93,16.06,25.3,35.98,47.55,55.13,117.18,ATH-16B2F494,-3.6,25.4,935.8,2.1,-21.5,-10.89,-10.89,10.13,9.24,10.68,11.57,7.58,True,SK027
2364,2025-12-04,,Mixed,TRAINING,,6,KIM Yerim,3,DNS,,,,,,,,ATH-16B2F494,-5,26.6,928.8,5.1,-21.5,-9,,,,,,,False,SK027
2365,2025-12-05,,Mixed,TRAINING,,1,YEO Chanhyuk,1,OK,5.09,14.85,23.81,34.19,45.14,52.14,124.27,ATH-81CCC6D3,-4.4,46.8,930.7,5.6,-14.5,-8.4,,9.76,8.96,10.38,10.95,7,True,SK002
2366,2025-12-05,,Mixed,TRAINING,,1,YEO Chanhyuk,2,OK,5.01,14.74,23.79,34.33,45.42,52.5,122.54,ATH-81CCC6D3,-4.4,46.8,930.7,5.6,-14.5,-8.4,,9.73,9.05,10.54,11.09,7.08,True,SK002
2367,2025-12-05,,Mixed,TRAINING,,2,SHIN Yeonsu,1,OK,5.17,14.95,24.0,34.47,45.7,52.85,121.49,ATH-91E60E21,-4.4,46.8,930.7,5.6,-14.5,-8.4,,9.78,9.05,10.47,11.23,7.15,True,SK006
2368,2025-12-05,,Mixed,TRAINING,,2,SHIN Yeonsu,2,OK,5.21,15.05,24.11,34.66,45.98,53.18,121.02,ATH-91E60E21,-2.7,29.5,937.4,1.8,-14.5,-8.76,-8.76,9.84,9.06,10.55,11.32,7.2,True,SK006
2369,2025-12-05,,Mixed,TRAINING,,3,SONG Youngmin,1,OK,6.12,16.29,25.51,36.43,48.06,55.58,118.76,ATH-15459358,-4.4,46.8,930.7,5.6,-14.5,-8.4,,10.17,9.22,10.92,11.63,7.52,True,SK011
2370,2025-12-05,,Mixed,TRAINING,,3,SONG Youngmin,2,OK,5.76,15.84,25.06,35.87,47.73,55.56,115.14,ATH-15459358,-4.4,46.8,930.7,5.6,-14.5,-8.4,,10.08,9.22,10.81,11.86,7.83,True,SK011
2371,2025-12-05,,Mixed,TRAINING,,4,HONG Sujung,1,OK,5.47,15.5,24.66,35.29,46.6,53.88,120.54,ATH-CCB3D4AE,-2.7,29.5,937.4,1.8,-14.5,-8.76,-8.76,10.03,9.16,10.63,11.31,7.28,True,SK016
2372,2025-12-05,,Mixed,TRAINING,,4,HONG Sujung,2,OK,5.53,15.55,24.75,35.5,46.91,54.39,119.84,ATH-CCB3D4AE,-2.7,29.5,937.4,1.8,-14.5,-8.76,-8.76,10.02,9.2,10.75,11.41,7.48,True,SK016
2373,2025-12-05,,Mixed,TRAINING,,5,KIM Minji,1,OK,5.98,16.14,25.47,36.51,48.23,55.86,117.11,ATH-075364AA,-4.4,46.8,930.7,5.6,-14.5,-8.4,,10.16,9.33,11.04,11.72,7.63,True,SK028
2374,2025-12-05,,Mixed,TRAINING,,5,KIM Minji,2,OK,6.09,16.32,25.53,36.33,47.82,55.24,118.92,ATH-075364AA,-4.4,46.8,930.7,5.6,-14.5,-8.4,,10.23,9.21,10.8,11.49,7.42,True,SK028
2375,2025-12-05,,Mixed,TRAINING,,6,KIM Yerim,1,OK,5.66,15.68,24.92,35.63,47.07,54.58,118.69,ATH-16B2F494,-2.7,29.5,937.4,1.8,-14.5,-8.76,-8.76,10.02,9.24,10.71,11.44,7.51,True,SK027
2376,2025-12-05,,Mixed,TRAINING,,6,KIM Yerim,2,OK,5.85,16.0,25.33,36.15,47.57,54.98,119.3,ATH-16B2F494,-2.7,29.5,937.4,1.8,-14.5,-8.76,-8.76,10.15,9.33,10.82,11.42,7.41,True,SK027
2377,2025-12-06,,Mixed,TRAINING,,1,YEO Chanhyuk,1,OK,5.04,14.84,23.96,34.49,45.71,52.86,121.81,ATH-81CCC6D3,1.2,72.5,926.3,6.2,-3.3,-2.8,,9.8,9.12,10.53,11.22,7.15,True,SK002
2378,2025-12-06,,Mixed,TRAINING,,1,YEO Chanhyuk,2,OK,4.91,14.56,23.53,33.99,45.29,52.48,120.39,ATH-81CCC6D3,1.2,72.5,926.3,6.2,-3.3,-2.8,,9.65,8.97,10.46,11.3,7.19,True,SK002
2379,2025-12-06,,Mixed,TRAINING,,1,YEO Chanhyuk,3,OK,4.9,14.56,23.52,33.9,44.92,51.96,122.86,ATH-81CCC6D3,1.2,72.5,926.3,6.2,-3.3,-2.8,,9.66,8.96,10.38,11.02,7.04,True,SK002
2380,2025-12-06,,Mixed,TRAINING,,4,HONG Sujung,1,OK,5.45,15.58,24.97,35.76,47.25,54.86,118.84,ATH-CCB3D4AE,1.9,61.1,934.1,1.7,-4.6,-7.15,-7.15,10.13,9.39,10.79,11.49,7.61,True,SK016
2381,2025-12-06,,Mixed,TRAINING,,4,HONG Sujung,2,OK,5.5,15.51,24.65,35.26,46.54,53.82,120.78,ATH-CCB3D4AE,1.9,61.1,934.1,1.7,-4.6,-7.15,-7.15,10.01,9.14,10.61,11.28,7.28,True,SK016
2382,2025-12-06,,Mixed,TRAINING,,4,HONG Sujung,3,OK,5.45,15.45,24.84,35.79,47.2,54.68,118.84,ATH-CCB3D4AE,1.9,61.1,934.1,1.7,-4.6,-7.15,-7.15,10,9.39,10.95,11.41,7.48,True,SK016
2383,2025-12-06,,Mixed,TRAINING,,2,SHIN Yeonsu,1,OK,5.2,15.03,24.07,34.54,45.64,52.8,122.54,ATH-91E60E21,1.2,72.5,926.3,6.2,-3.3,-2.8,,9.83,9.04,10.47,11.1,7.16,True,SK006
2384,2025-12-06,,Mixed,TRAINING,,2,SHIN Yeonsu,2,OK,5.24,15.1,24.17,34.68,45.81,52.88,122.3,ATH-91E60E21,1.2,72.5,926.3,6.2,-3.3,-2.8,,9.86,9.07,10.51,11.13,7.07,True,SK006
2385,2025-12-06,,Mixed,TRAINING,,2,SHIN Yeonsu,3,DNS,,,,,,,,ATH-91E60E21,1.2,72.5,926.3,6.2,-3.3,-2.8,,,,,,,False,SK006
2386,2025-12-06,,Mixed,TRAINING,,3,SONG Youngmin,1,OK,5.51,15.54,25.02,36.18,47.98,55.62,117.26,ATH-15459358,1.2,72.5,926.3,6.2,-3.3,-2.8,,10.03,9.48,11.16,11.8,7.64,True,SK011
2387,2025-12-06,,Mixed,TRAINING,,3,SONG Youngmin,2,OK,5.6,15.66,24.86,35.52,46.84,54.31,116.52,ATH-15459358,1.2,72.5,926.3,6.2,-3.3,-2.8,,10.06,9.2,10.66,11.32,7.47,True,SK011
2388,2025-12-06,,Mixed,TRAINING,,3,SONG Youngmin,3,DNS,,,,,,,,ATH-15459358,1.2,72.5,926.3,6.2,-3.3,-2.8,,,,,,,False,SK011
2389,2025-12-06,,Mixed,TRAINING,,5,KIM Minji,1,OK,5.98,16.22,25.59,36.52,48.01,55.44,119.45,ATH-075364AA,1.2,72.5,926.3,6.2,-3.3,-2.8,,10.24,9.37,10.93,11.49,7.43,True,SK028
2390,2025-12-06,,Mixed,TRAINING,,5,KIM Minji,2,OK,6.08,16.33,25.55,36.24,47.67,55.09,120.0,ATH-075364AA,1.2,72.5,926.3,6.2,-3.3,-2.8,,10.25,9.22,10.69,11.43,7.42,True,SK028
2391,2025-12-06,,Mixed,TRAINING,,5,KIM Minji,3,DNS,,,,,,,,ATH-075364AA,1.2,72.5,926.3,6.2,-3.3,-2.8,,,,,,,False,SK028
2392,2025-12-06,,Mixed,TRAINING,,6,KIM Yerim,1,OK,5.76,15.86,25.02,35.65,47.17,54.7,118.69,ATH-16B2F494,1.9,61.1,934.1,1.7,-4.6,-7.15,-7.15,10.1,9.16,10.63,11.52,7.53,True,SK027
2393,2025-12-06,,Mixed,TRAINING,,6,KIM Yerim,2,OK,5.76,15.9,25.14,35.86,47.29,54.7,119.22,ATH-16B2F494,1.9,61.1,934.1,1.7,-4.6,-7.15,-7.15,10.14,9.24,10.72,11.43,7.41,True,SK027
2394,2025-12-06,,Mixed,TRAINING,,6,KIM Yerim,3,DNS,,,,,,,,ATH-16B2F494,1.2,72.5,926.3,6.2,-3.3,-2.8,,,,,,,False,SK027
2395,2025-12-07,,Mixed,TRAINING,,3,SONG Youngmin,1,OK,5.35,15.33,24.55,35.25,46.73,54.16,115.93,ATH-15459358,6.2,45.2,927.2,7.3,-5.4,2.2,,9.98,9.22,10.7,11.48,7.43,True,SK011
2396,2025-12-07,,Mixed,TRAINING,,3,SONG Youngmin,2,OK,5.19,15.06,24.23,34.91,46.47,53.95,114.29,ATH-15459358,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,9.87,9.17,10.68,11.56,7.48,True,SK011
2397,2025-12-07,,Mixed,TRAINING,,4,HONG Sujung,1,OK,5.38,15.32,24.46,35.06,46.4,53.74,121.09,ATH-CCB3D4AE,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,9.94,9.14,10.6,11.34,7.34,True,SK016
2398,2025-12-07,,Mixed,TRAINING,,4,HONG Sujung,2,OK,5.41,15.4,24.56,35.25,46.66,54.01,119.84,ATH-CCB3D4AE,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,9.99,9.16,10.69,11.41,7.35,True,SK016
2399,2025-12-07,,Mixed,TRAINING,,5,KIM Minji,1,OK,5.94,16.22,25.58,36.34,47.8,55.18,119.84,ATH-075364AA,6.2,45.2,927.2,7.3,-5.4,2.2,,10.28,9.36,10.76,11.46,7.38,True,SK028
2400,2025-12-07,,Mixed,TRAINING,,5,KIM Minji,2,OK,5.96,16.2,25.49,36.35,47.77,55.1,119.45,ATH-075364AA,6.2,45.2,927.2,7.3,-5.4,2.2,,10.24,9.29,10.86,11.42,7.33,True,SK028
2401,2025-12-07,,Mixed,TRAINING,,6,KIM Yerim,1,OK,5.66,15.78,25.04,35.96,47.59,55.11,118.16,ATH-16B2F494,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,10.12,9.26,10.92,11.63,7.52,True,SK027
2402,2025-12-07,,Mixed,TRAINING,,6,KIM Yerim,2,OK,5.66,15.79,25.1,35.86,47.45,55.03,117.78,ATH-16B2F494,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,10.13,9.31,10.76,11.59,7.58,True,SK027
2403,2025-12-07,,Mixed,TRAINING,,7,KWACK Eunwoo,1,OK,5.06,14.86,23.94,34.53,45.85,53.14,120.0,ATH-F6E5D0C9,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,9.8,9.08,10.59,11.32,7.29,True,SK013
2404,2025-12-07,,Mixed,TRAINING,,7,KWACK Eunwoo,2,OK,4.97,14.69,23.74,34.35,45.63,53.03,120.62,ATH-F6E5D0C9,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,9.72,9.05,10.61,11.28,7.4,True,SK013
2405,2025-12-07,,Mixed,TRAINING,,8,AN Jaewoong,1,OK,5.27,15.28,24.7,35.8,47.61,55.46,115.65,ATH-E68E8959,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,10.01,9.42,11.1,11.81,7.85,True,SK020
2406,2025-12-07,,Mixed,TRAINING,,8,AN Jaewoong,2,OK,5.24,15.19,24.41,35.34,47.55,55.65,112.76,ATH-E68E8959,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,9.95,9.22,10.93,12.21,8.1,True,SK020
2407,2025-12-07,,Mixed,TRAINING,,9,JUNG Janghwan,1,OK,5.25,15.14,24.3,35.08,46.72,54.27,118.08,ATH-54955BB9,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,9.89,9.16,10.78,11.64,7.55,True,SK026
2408,2025-12-07,,Mixed,TRAINING,,9,JUNG Janghwan,2,OK,5.2,15.2,24.45,35.22,46.87,54.39,118.46,ATH-54955BB9,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,10,9.25,10.77,11.65,7.52,True,SK026
2409,2025-12-07,,Mixed,TRAINING,,10,LEE Seunghoon,1,OK,7.55,18.1,27.43,38.42,50.06,57.88,112.89,,6.2,45.2,927.2,7.3,-5.4,2.2,,10.55,9.33,10.99,11.64,7.82,False,
2410,2025-12-07,,Mixed,TRAINING,,10,LEE Seunghoon,2,OK,5.78,15.99,25.23,36.29,48.48,56.33,113.24,,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,10.21,9.24,11.06,12.19,7.85,True,
2411,2025-12-07,,Mixed,TRAINING,,11,CHUNG Yeeun,1,OK,5.94,16.38,26.0,37.19,49.23,57.24,113.94,ATH-8A0E894D,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,10.44,9.62,11.19,12.04,8.01,True,SK030
2412,2025-12-07,,Mixed,TRAINING,,11,CHUNG Yeeun,2,OK,6.02,16.26,25.7,36.97,49.16,57.22,112.69,ATH-8A0E894D,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,10.24,9.44,11.27,12.19,8.06,True,SK030
2413,2025-12-07,,Mixed,TRAINING,,1,YEO Chanhyuk,1,OK,4.94,14.6,23.63,34.22,45.82,53.23,117.26,ATH-81CCC6D3,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,9.66,9.03,10.59,11.6,7.41,True,SK002
2414,2025-12-07,,Mixed,TRAINING,,1,YEO Chanhyuk,2,OK,5.03,14.8,23.88,34.51,45.82,53.06,120.46,ATH-81CCC6D3,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,9.77,9.08,10.63,11.31,7.24,True,SK002
2415,2025-12-07,,Mixed,TRAINING,,2,SHIN Yeonsu,1,OK,5.16,14.98,24.06,34.68,46.0,53.21,121.33,ATH-91E60E21,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,9.82,9.08,10.62,11.32,7.21,True,SK006
2416,2025-12-07,,Mixed,TRAINING,,2,SHIN Yeonsu,2,OK,5.06,14.88,23.98,34.58,45.85,53.09,120.62,ATH-91E60E21,7.2,39.6,934.4,2,-5.1,-6.67,-6.67,9.82,9.1,10.6,11.27,7.24,True,SK006
2417,2025-12-07,,Mixed,TRAINING,,12,PARK Yewoon,1,OK,5.06,5.33,13.63,22.54,26.87,50.0,102.4,,6.2,45.2,927.2,7.3,-5.4,2.2,,0.27,8.3,8.91,4.33,23.13,False,
2418,2025-12-07,,Mixed,TRAINING,,12,PARK Yewoon,2,OK,5.04,5.31,13.58,22.56,27.02,49.94,101.83,,6.2,45.2,927.2,7.3,-5.4,2.2,,0.27,8.27,8.98,4.46,22.92,False,
2426,2025-12-22,,Mixed,OFFICIAL,KOR,1,YEO Chanhyuk,1,OK,4.85,14.41,23.3,33.59,44.43,51.26,126.04,ATH-81CCC6D3,1,51.2,943.6,0.9,-6.9,-8.12,-8.12,9.56,8.89,10.29,10.84,6.83,True,SK002
2427,2025-12-22,,Mixed,OFFICIAL,KOR,1,YEO Chanhyuk,2,OK,4.82,14.4,23.29,33.59,44.4,51.19,126.56,ATH-81CCC6D3,1,51.2,943.6,0.9,-6.9,-8.12,-8.12,9.58,8.89,10.3,10.81,6.79,True,SK002
2428,2025-12-22,,Mixed,OFFICIAL,KOR,2,SHIN Yeonsu,1,OK,5.1,14.81,23.78,34.17,45.22,52.22,124.69,ATH-91E60E21,1,51.2,943.6,0.9,-6.9,-8.12,-8.12,9.71,8.97,10.39,11.05,7,True,SK006
2429,2025-12-22,,Mixed,OFFICIAL,KOR,2,SHIN Yeonsu,2,OK,5.17,14.94,23.94,34.35,45.39,52.45,123.27,ATH-91E60E21,1,51.2,943.6,0.9,-6.9,-8.12,-8.12,9.77,9,10.41,11.04,7.06,True,SK006
2430,2025-12-22,,Mixed,OFFICIAL,KOR,3,SONG Youngmin,1,OK,4.96,14.66,23.76,34.29,45.4,52.49,120.39,ATH-15459358,1,51.2,943.6,0.9,-6.9,-8.12,-8.12,9.7,9.1,10.53,11.11,7.09,True,SK011
2431,2025-12-22,,Mixed,OFFICIAL,KOR,3,SONG Youngmin,2,OK,4.94,14.62,23.66,34.2,45.49,52.74,118.23,ATH-15459358,1,51.2,943.6,0.9,-6.9,-8.12,-8.12,9.68,9.04,10.54,11.29,7.25,True,SK011
2432,2025-12-22,,Mixed,OFFICIAL,KOR,4,HONG Sujung,1,OK,5.32,15.18,24.23,34.75,46.04,53.36,120.23,ATH-CCB3D4AE,1,51.2,943.6,0.9,-6.9,-8.12,-8.12,9.86,9.05,10.52,11.29,7.32,True,SK016
2433,2025-12-22,,Mixed,OFFICIAL,KOR,4,HONG Sujung,2,OK,5.33,15.23,24.29,34.79,46.17,53.55,119.61,ATH-CCB3D4AE,1,51.2,943.6,0.9,-6.9,-8.12,-8.12,9.9,9.06,10.5,11.38,7.38,True,SK016
2434,2025-12-22,,Mixed,OFFICIAL,KOR,6,KIM Yerim,1,OK,5.65,15.64,24.79,35.41,46.77,54.1,116.81,ATH-16B2F494,1,51.2,943.6,0.9,-6.9,-8.12,-8.12,9.99,9.15,10.62,11.36,7.33,True,SK027
2435,2025-12-22,,Mixed,OFFICIAL,KOR,6,KIM Yerim,2,OK,5.73,15.76,24.9,35.46,46.71,53.93,121.41,ATH-16B2F494,1,51.2,943.6,0.9,-6.9,-8.12,-8.12,10.03,9.14,10.56,11.25,7.22,True,SK027
2436,2025-12-22,,Mixed,OFFICIAL,KOR,5,KIM Minji,1,OK,5.8,15.94,25.28,36.05,47.45,54.86,119.84,ATH-075364AA,1,51.2,943.6,0.9,-6.9,-8.12,-8.12,10.14,9.34,10.77,11.4,7.41,True,SK028
2437,2025-12-22,,Mixed,OFFICIAL,KOR,5,KIM Minji,2,OK,5.88,16.03,25.23,35.9,47.45,54.86,119.07,ATH-075364AA,1,51.2,943.6,0.9,-6.9,-8.12,-8.12,10.15,9.2,10.67,11.55,7.41,True,SK028
2438,2025-12-22,,Mixed,OFFICIAL,KOR,5,KIM Minji,3,DNF,,,,,,,,ATH-075364AA,-1,49.2,936.6,1.4,-10.8,-5,,,,,,,False,SK028
2610,2025-12-16,TRAINING,,TRAINING,KOR,17,BAUER Jeff,3,DNF,,,,,,,,ATH-0038E3B0,2.4,75.5,936.5,1.6,-1.5,-6.7,-6.7,,,,,,False,SK025
2611,2025-12-16,TRAINING,,TRAINING,KOR,17,BAUER Jeff,4,DNF,,,,,,,73.6,ATH-0038E3B0,2.4,75.5,936.5,1.6,-1.5,-6.7,-6.7,,,,,,False,SK025
2628,2025-12-19,OFFICIAL,M,OFFICIAL,ISR,5,DONSBERGER Kyle,2,OK,4.9,14.51,23.56,34.25,45.91,53.44,117.11,ATH-AC042631,4.8,71.4,929.3,7.6,0,0.8,,9.61,9.05,10.69,11.66,7.53,True,SK024
2630,2025-11-24,TRAINING,,TRAINING,KOR,9,JEONG Yeyeon,4,DNF,41.08,,,,,,,,9.6,65.6,926.4,5,3.3,5.6,,,,,,,False,
2631,2025-11-24,TRAINING,,TRAINING,KOR,9,JEONG Yeyeon,5,DNS,,,,,,,,,9.6,65.6,926.4,5,3.3,5.6,,,,,,,False,
2635,2025-11-03,TRAINING,,TRAINING,KOR,5,KIM Minji,1,OK,5.92,16.29,25.61,36.41,48.4,56.6,108.84,ATH-075364AA,6.5,64.8,943.7,1.7,0,-6.77,-6.77,10.37,9.32,10.8,11.99,8.2,True,SK028
2636,2025-11-14,TRAINING,,TRAINING,KOR,9,KIM Minji,2,OK,5.85,15.97,25.13,35.79,,56.14,107.08,ATH-075364AA,8.6,45.1,928.8,3.1,-3.8,4.6,,10.12,9.16,10.66,,,True,SK028
2637,2025-11-24,TRAINING,,TRAINING,KOR,7,KIM Minji,1,OK,6.0,16.87,26.89,38.63,51.42,60.45,103.08,ATH-075364AA,9.6,65.6,926.4,5,3.3,5.6,,10.87,10.02,11.74,12.79,9.03,False,SK028
2638,2025-11-24,TRAINING,,TRAINING,KOR,7,KIM Minji,2,OK,5.91,16.67,26.83,38.69,51.43,60.45,100.72,ATH-075364AA,9.6,65.6,926.4,5,3.3,5.6,,10.76,10.16,11.86,12.74,9.02,False,SK028
2639,2025-11-25,TRAINING,,TRAINING,KOR,7,KIM Minji,1,OK,5.95,16.85,27.01,39.01,51.83,60.82,101.78,ATH-075364AA,2.3,95.3,921.3,2.7,1.6,-1.7,,10.9,10.16,12,12.82,8.99,False,SK028
2640,2025-11-25,TRAINING,,TRAINING,KOR,7,KIM Minji,2,OK,6.04,16.97,26.95,38.67,51.79,61.21,98.0,ATH-075364AA,2.3,95.3,921.3,2.7,1.6,-1.7,,10.93,9.98,11.72,13.12,9.42,False,SK028
2641,2025-10-27,OFFICIAL,,OFFICIAL,KOR,8,KIM Yerim,1,OK,6.17,16.45,26.1,37.4,49.87,58.44,106.4,ATH-16B2F494,5.2,30.3,927.9,6.2,-11,1.2,,10.28,9.65,11.3,12.47,8.57,True,SK027
2642,2025-10-29,TRAINING,,TRAINING,KOR,3,KIM Yerim,2,OK,6.02,16.27,25.87,37.18,49.43,57.47,109.23,ATH-16B2F494,9.9,51.6,938.8,2,0.1,5.9,,10.25,9.6,11.31,12.25,8.04,True,SK027
2643,2025-11-20,TRAINING,,TRAINING,KOR,5,KWACK Eunwoo,3,DNS,,,,,,,,ATH-F6E5D0C9,5.3,70.2,927.9,10.1,0.3,1.3,,,,,,,False,SK013
2644,2025-12-09,TRAINING,,TRAINING,KOR,1,KWACK Eunwoo,2,DNF,,,,,,,,ATH-F6E5D0C9,-0.3,40.1,939.5,1.4,-10,-7.31,-7.31,,,,,,False,SK013
2645,2025-11-11,TRAINING,,TRAINING,KOR,11,LEE Seunghoon,2,OK,6.44,9.71,9.9,16.07,,51.05,99.75,,9.2,27.9,930.5,2,-8.8,5.2,,3.27,0.19,6.17,,,True,
2646,2025-11-13,TRAINING,,TRAINING,KOR,7,LEE Seunghoon,3,DNS,,,,,,,,,10.6,53.6,927.5,4.6,1.1,6.6,,,,,,,False,
2680,2025-11-18,TRAINING,,TRAINING,KOR,5,PARK Yewoon,1,OK,11.66,16.51,25.3,,,41.19,98.37,,-1.6,37.5,930.1,5.7,-14.6,-5.6,,4.85,8.79,,,,False,
2681,2025-11-18,TRAINING,,TRAINING,KOR,5,PARK Yewoon,2,OK,11.69,16.55,25.29,,,41.43,98.95,,-1.6,37.5,930.1,5.7,-14.6,-5.6,,4.86,8.74,,,,False,
2682,2025-11-18,TRAINING,,TRAINING,KOR,5,PARK Yewoon,3,OK,9.73,14.26,22.72,,,37.91,98.68,,-1.6,37.5,930.1,5.7,-14.6,-5.6,,4.53,8.46,,,,False,
2683,2025-11-18,TRAINING,,TRAINING,KOR,5,PARK Yewoon,4,OK,9.72,14.27,22.69,,,37.66,100.94,,-1.6,37.5,930.1,5.7,-14.6,-5.6,,4.55,8.42,,,,False,
2684,2025-11-24,TRAINING,,TRAINING,KOR,1,PARK Yewoon,2,OK,5.07,5.35,14.03,23.34,27.88,54.9,88.11,,9.6,65.6,926.4,5,3.3,5.6,,0.28,8.68,9.31,4.54,27.02,True,
2685,2025-11-24,TRAINING,,TRAINING,KOR,1,PARK Yewoon,3,OK,5.06,5.35,14.15,23.58,28.15,55.53,88.96,,9.6,65.6,926.4,5,3.3,5.6,,0.29,8.8,9.43,4.57,27.38,True,
2686,2025-12-10,TRAINING,,TRAINING,KOR,19,PARK Yewoon,1,OK,8.53,19.42,29.15,,,40.49,,,3.4,57.2,939,1.3,-4.5,-6.89,-6.89,10.89,9.73,,,,False,
2687,2025-12-10,TRAINING,,TRAINING,KOR,19,PARK Yewoon,2,DNF,,,,,,,100.78,,3.4,57.2,939,1.3,-4.5,-6.89,-6.89,,,,,,False,
2688,2025-12-10,TRAINING,,TRAINING,KOR,19,PARK Yewoon,3,OK,7.99,18.83,28.49,,,39.95,,,3.4,57.2,939,1.3,-4.5,-6.89,-6.89,10.84,9.66,,,,False,
2689,2025-12-10,TRAINING,,TRAINING,KOR,19,PARK Yewoon,4,DNF,,,,,,,107.02,,3.4,57.2,939,1.3,-4.5,-6.89,-6.89,,,,,,False,
2690,2025-12-11,TRAINING,,TRAINING,KOR,10,PARK Yewoon,2,DNF,,,,,,,102.68,,4.3,72.2,932.7,1.8,-0.4,-6.81,-6.81,,,,,,False,
2691,2025-12-11,TRAINING,,TRAINING,KOR,10,PARK Yewoon,3,DNS,,,,,,,,,4.3,72.2,932.7,1.8,-0.4,-6.81,-6.81,,,,,,False,
2692,2025-12-16,TRAINING,,TRAINING,KOR,5,PARK Yewoon,2,OK,7.45,18.08,27.64,,,39.21,,,2.4,75.5,936.5,1.6,-1.5,-6.7,-6.7,10.63,9.56,,,,False,
2693,2025-12-16,TRAINING,,TRAINING,KOR,5,PARK Yewoon,3,DNF,,,,,,,106.28,,2.4,75.5,936.5,1.6,-1.5,-6.7,-6.7,,,,,,False,
2694,2025-12-18,OFFICIAL,W,OFFICIAL,KOR,23,PARK Yewoon,1,OK,6.48,17.0,26.47,37.52,49.53,57.67,113.87,,3,44.9,933,2.3,-8.4,-1,,10.52,9.47,11.05,12.01,8.14,True,
2695,2025-12-18,OFFICIAL,W,OFFICIAL,KOR,23,PARK Yewoon,2,OK,6.01,16.22,25.66,36.61,48.55,56.53,114.5,,3,44.9,933,2.3,-8.4,-1,,10.21,9.44,10.95,11.94,7.98,True,
2696,2025-12-19,OFFICIAL,W,OFFICIAL,KOR,23,PARK Yewoon,1,OK,5.8,16.29,26.22,37.82,50.38,58.87,109.68,,4.8,71.4,929.3,7.6,0,0.8,,10.49,9.93,11.6,12.56,8.49,True,
